Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month
CA-2023-182045,2023-09-05,2023-09-08,Standard Class,CUST-98018,Consumer,United States,New York City,New York,East,PROD-FUR-3364,Furniture,Tables,Dining Table,1096.15,3,0.3,-223.85,2023,September
CA-2024-835712,2024-07-13,2024-07-20,Standard Class,CUST-45388,Consumer,United States,New York City,New York,East,PROD-OFF-9501,Office Supplies,Paper,Premium A4 Copy Paper,106.14,7,0.0,27.39,2024,July
CA-2026-399347,2026-03-02,2026-03-08,Standard Class,CUST-96840,Home Office,United States,New Jersey City,New Jersey,East,PROD-OFF-7088,Office Supplies,Paper,Color Paper Pack,127.12,9,0.1,25.87,2026,March
CA-2024-168273,2024-06-23,2024-06-29,Standard Class,CUST-26220,Corporate,United States,Florida City,Florida,South,PROD-TEC-6970,Technology,Copiers,Label Printer,1564.89,2,0.2,394.89,2024,June
CA-2023-331129,2023-04-19,2023-04-24,Standard Class,CUST-31788,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-FUR-8906,Furniture,Furnishings,Floor Mat,36.72,1,0.0,1.52,2023,April
CA-2023-520647,2023-07-29,2023-08-05,Second Class,CUST-67811,Consumer,United States,Georgia City,Georgia,South,PROD-OFF-9766,Office Supplies,Binders,Heavy Duty Binder,14.78,2,0.0,2.78,2023,July
CA-2024-721597,2024-03-11,2024-03-15,Standard Class,CUST-92684,Consumer,United States,Florida City,Florida,South,PROD-FUR-9995,Furniture,Bookcases,Wood Bookcase,422.17,3,0.2,-53.03,2024,March
CA-2024-734191,2024-08-18,2024-08-22,Second Class,CUST-85768,Consumer,United States,New York City,New York,East,PROD-TEC-3661,Technology,Phones,Wireless Phone Charger,3698.14,9,0.0,1358.14,2024,August
CA-2024-230119,2024-11-19,2024-11-21,Standard Class,CUST-48875,Corporate,United States,Massachusetts City,Massachusetts,East,PROD-TEC-1275,Technology,Copiers,Compact Scanner,8564.04,10,0.1,2714.04,2024,November
CA-2024-118277,2024-08-12,2024-08-15,Standard Class,CUST-43132,Home Office,United States,Indiana City,Indiana,Central,PROD-OFF-9861,Office Supplies,Appliances,Microwave,448.56,4,0.0,88.56,2024,August
CA-2023-653336,2023-01-10,2023-01-13,Standard Class,CUST-99439,Consumer,United States,Massachusetts City,Massachusetts,East,PROD-FUR-6452,Furniture,Chairs,Stacking Chair,1403.62,6,0.1,83.62,2023,January
CA-2025-437044,2025-03-01,2025-03-05,Standard Class,CUST-29941,Home Office,United States,Arizona City,Arizona,West,PROD-FUR-1945,Furniture,Furnishings,Desk Organizer,37.51,1,0.0,2.31,2025,March
CA-2023-845708,2023-03-04,2023-03-08,Standard Class,CUST-38794,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-1478,Office Supplies,Binders,3-Ring Binder,52.22,7,0.0,10.22,2023,March
CA-2024-281298,2024-05-24,2024-05-29,First Class,CUST-79579,Consumer,United States,Texas City,Texas,Central,PROD-OFF-9877,Office Supplies,Paper,Premium A4 Copy Paper,12.37,1,0.1,1.12,2024,May
CA-2025-282206,2025-08-20,2025-08-24,Standard Class,CUST-97542,Consumer,United States,Arizona City,Arizona,West,PROD-OFF-7157,Office Supplies,Binders,Presentation Binder,26.16,3,0.0,8.16,2025,August
CA-2023-484592,2023-04-17,2023-04-22,Standard Class,CUST-75729,Consumer,United States,Tennessee City,Tennessee,South,PROD-FUR-6845,Furniture,Chairs,Mesh Task Chair,695.31,3,0.15,35.31,2023,April
CA-2025-576966,2025-08-19,2025-08-22,Second Class,CUST-71068,Consumer,United States,Washington City,Washington,West,PROD-OFF-3550,Office Supplies,Paper,Recycled Paper,14.78,1,0.0,3.53,2025,August
CA-2024-583430,2024-01-22,2024-01-25,Second Class,CUST-70085,Corporate,United States,Minnesota City,Minnesota,Central,PROD-OFF-9010,Office Supplies,Paper,Cardstock Paper,49.33,4,0.2,4.33,2024,January
CA-2025-865573,2025-07-17,2025-07-21,Standard Class,CUST-39968,Consumer,United States,Michigan City,Michigan,Central,PROD-OFF-9718,Office Supplies,Appliances,Space Heater,963.79,9,0.15,153.79,2025,July
CA-2023-472659,2023-05-06,2023-05-10,Standard Class,CUST-80135,Consumer,United States,Arizona City,Arizona,West,PROD-OFF-1393,Office Supplies,Binders,Heavy Duty Binder,15.04,2,0.0,3.04,2023,May
CA-2023-866079,2023-07-28,2023-07-31,Standard Class,CUST-68014,Consumer,United States,Illinois City,Illinois,Central,PROD-OFF-7619,Office Supplies,Art,Sketchbook,112.07,6,0.0,22.07,2023,July
CA-2023-201980,2023-01-07,2023-01-14,Second Class,CUST-89817,Consumer,United States,Ohio City,Ohio,East,PROD-OFF-7744,Office Supplies,Paper,Recycled Paper,46.79,3,0.0,13.04,2023,January
CA-2023-419631,2023-01-08,2023-01-14,First Class,CUST-48458,Corporate,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-7090,Office Supplies,Paper,Color Paper Pack,26.06,2,0.15,3.56,2023,January
CA-2025-260045,2025-05-23,2025-05-25,Second Class,CUST-29300,Home Office,United States,Tennessee City,Tennessee,South,PROD-OFF-7707,Office Supplies,Storage,Cardboard Storage Box,199.35,4,0.1,19.35,2025,May
CA-2023-189897,2023-04-09,2023-04-12,Standard Class,CUST-54390,Corporate,United States,New Jersey City,New Jersey,East,PROD-FUR-8428,Furniture,Furnishings,Wall Clock,130.03,3,0.0,24.43,2023,April
CA-2023-279508,2023-12-15,2023-12-22,Second Class,CUST-37728,Corporate,United States,Tennessee City,Tennessee,South,PROD-FUR-2978,Furniture,Furnishings,Floor Mat,34.33,1,0.1,-0.87,2023,December
CA-2025-893350,2025-07-12,2025-07-17,Second Class,CUST-50213,Consumer,United States,Washington City,Washington,West,PROD-FUR-6446,Furniture,Tables,Computer Desk,2648.99,5,0.0,448.99,2025,July
CA-2024-564843,2024-06-22,2024-06-28,First Class,CUST-33007,Corporate,United States,Florida City,Florida,South,PROD-TEC-2365,Technology,Phones,VoIP Desk Phone,368.85,1,0.0,108.85,2024,June
CA-2024-111817,2024-02-20,2024-02-24,Standard Class,CUST-37608,Home Office,United States,Oregon City,Oregon,West,PROD-FUR-5696,Furniture,Tables,Coffee Table,474.38,1,0.0,34.38,2024,February
CA-2024-888005,2024-03-14,2024-03-21,Standard Class,CUST-65258,Corporate,United States,Georgia City,Georgia,South,PROD-OFF-6137,Office Supplies,Binders,Heavy Duty Binder,45.86,7,0.15,3.86,2024,March
CA-2026-645917,2026-01-26,2026-01-31,Standard Class,CUST-18577,Consumer,United States,Tennessee City,Tennessee,South,PROD-FUR-2499,Furniture,Tables,Computer Desk,1531.85,3,0.0,211.85,2026,January
CA-2025-466675,2025-05-04,2025-05-07,Standard Class,CUST-71463,Corporate,United States,North Carolina City,North Carolina,South,PROD-FUR-4541,Furniture,Furnishings,LED Desk Lamp,108.16,3,0.0,2.56,2025,May
CA-2023-443802,2023-06-02,2023-06-06,Standard Class,CUST-53232,Consumer,United States,Washington City,Washington,West,PROD-OFF-7520,Office Supplies,Art,Sketchbook,37.08,2,0.0,7.08,2023,June
CA-2026-544764,2026-03-12,2026-03-15,Standard Class,CUST-82454,Consumer,United States,Oregon City,Oregon,West,PROD-OFF-4399,Office Supplies,Storage,Cardboard Storage Box,122.16,2,0.0,32.16,2026,March
CA-2024-166533,2024-02-03,2024-02-08,Standard Class,CUST-38340,Corporate,United States,Texas City,Texas,Central,PROD-TEC-6507,Technology,Copiers,All-in-One Copier,1982.29,3,0.2,227.29,2024,February
CA-2025-511832,2025-11-04,2025-11-08,Standard Class,CUST-81889,Consumer,United States,Indiana City,Indiana,Central,PROD-OFF-8167,Office Supplies,Appliances,Air Purifier,713.95,7,0.2,83.95,2025,November
CA-2025-944785,2025-11-01,2025-11-04,First Class,CUST-21654,Corporate,United States,Arizona City,Arizona,West,PROD-FUR-6391,Furniture,Furnishings,Desk Organizer,81.76,2,0.0,11.36,2025,November
CA-2023-655476,2023-12-11,2023-12-15,Standard Class,CUST-84500,Consumer,United States,Texas City,Texas,Central,PROD-OFF-6947,Office Supplies,Art,Whiteboard Markers,55.12,3,0.15,10.12,2023,December
CA-2025-811720,2025-08-12,2025-08-15,Second Class,CUST-65134,Corporate,United States,Florida City,Florida,South,PROD-OFF-1743,Office Supplies,Art,Colored Pencils,17.43,1,0.2,2.43,2025,August
CA-2023-542501,2023-06-09,2023-06-13,Second Class,CUST-10207,Corporate,United States,Georgia City,Georgia,South,PROD-TEC-3656,Technology,Phones,Smartphone X,828.18,2,0.0,308.18,2023,June
CA-2023-528718,2023-05-29,2023-06-01,Second Class,CUST-92558,Consumer,United States,New Jersey City,New Jersey,East,PROD-TEC-7121,Technology,Phones,VoIP Desk Phone,1255.08,3,0.0,475.08,2023,May
CA-2024-611889,2024-09-03,2024-09-10,Same Day,CUST-41688,Home Office,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-3466,Office Supplies,Art,Sketchbook,18.39,1,0.0,3.39,2024,September
CA-2023-846256,2023-04-09,2023-04-15,First Class,CUST-92071,Home Office,United States,Illinois City,Illinois,Central,PROD-TEC-6743,Technology,Phones,Smartphone X,2406.65,8,0.3,326.65,2023,April
CA-2024-898449,2024-01-23,2024-01-25,Standard Class,CUST-52380,Consumer,United States,New York City,New York,East,PROD-TEC-8353,Technology,Machines,3D Printer,582.64,2,0.1,127.64,2024,January
CA-2025-717365,2025-04-10,2025-04-14,Standard Class,CUST-47880,Consumer,United States,New York City,New York,East,PROD-FUR-5952,Furniture,Furnishings,LED Desk Lamp,66.22,2,0.15,-4.18,2025,April
CA-2024-335603,2024-01-19,2024-01-22,First Class,CUST-78197,Corporate,United States,Arizona City,Arizona,West,PROD-TEC-9202,Technology,Accessories,USB-C Hub,218.4,3,0.1,62.4,2024,January
CA-2025-114866,2025-04-17,2025-04-22,Standard Class,CUST-73545,Home Office,United States,Minnesota City,Minnesota,Central,PROD-OFF-9107,Office Supplies,Binders,Pocket Folder,8.57,1,0.0,2.57,2025,April
CA-2026-848409,2026-03-31,2026-04-03,Standard Class,CUST-52789,Corporate,United States,Minnesota City,Minnesota,Central,PROD-TEC-1088,Technology,Copiers,Label Printer,2027.17,3,0.2,272.17,2026,March
CA-2025-241072,2025-05-25,2025-05-27,Standard Class,CUST-91176,Consumer,United States,Arizona City,Arizona,West,PROD-TEC-5416,Technology,Accessories,USB-C Hub,64.49,1,0.2,12.49,2025,May
CA-2025-265189,2025-06-14,2025-06-16,Second Class,CUST-90824,Consumer,United States,New Jersey City,New Jersey,East,PROD-TEC-3543,Technology,Phones,VoIP Desk Phone,990.45,3,0.1,210.45,2025,June
CA-2024-943087,2024-05-12,2024-05-15,Standard Class,CUST-99116,Home Office,United States,Massachusetts City,Massachusetts,East,PROD-TEC-8782,Technology,Machines,Binding Machine,970.88,3,0.0,288.38,2024,May
CA-2026-956322,2026-03-23,2026-03-30,Same Day,CUST-81384,Consumer,United States,Arizona City,Arizona,West,PROD-OFF-7409,Office Supplies,Art,Whiteboard Markers,27.12,2,0.3,-2.88,2026,March
CA-2026-706151,2026-05-15,2026-05-22,Standard Class,CUST-45284,Home Office,United States,Washington City,Washington,West,PROD-TEC-5291,Technology,Accessories,Wireless Mouse,146.35,2,0.15,42.35,2026,May
CA-2025-148555,2025-12-19,2025-12-22,First Class,CUST-56809,Consumer,United States,Florida City,Florida,South,PROD-TEC-1091,Technology,Copiers,Color Laser Printer,5302.62,7,0.1,1207.62,2025,December
CA-2024-132669,2024-04-18,2024-04-22,Second Class,CUST-52368,Consumer,United States,Massachusetts City,Massachusetts,East,PROD-OFF-4967,Office Supplies,Art,Acrylic Paint Set,70.68,4,0.15,10.68,2024,April
CA-2025-868180,2025-04-18,2025-04-23,Second Class,CUST-65277,Consumer,United States,New Jersey City,New Jersey,East,PROD-FUR-8739,Furniture,Furnishings,Wall Clock,268.86,7,0.0,22.46,2025,April
CA-2025-588835,2025-08-12,2025-08-15,Second Class,CUST-82968,Consumer,United States,New York City,New York,East,PROD-TEC-3313,Technology,Machines,Binding Machine,891.14,3,0.15,208.64,2025,August
CA-2025-964420,2025-11-26,2025-12-02,Standard Class,CUST-47982,Home Office,United States,Ohio City,Ohio,East,PROD-FUR-3870,Furniture,Chairs,Office Ergonomic Chair,1524.1,6,0.0,204.1,2025,November
CA-2025-557359,2025-03-27,2025-03-31,Standard Class,CUST-90908,Corporate,United States,Texas City,Texas,Central,PROD-FUR-7759,Furniture,Tables,Dining Table,3305.79,7,0.0,225.79,2025,March
CA-2026-243361,2026-05-22,2026-05-25,Standard Class,CUST-73229,Home Office,United States,Colorado City,Colorado,West,PROD-FUR-7625,Furniture,Chairs,Office Ergonomic Chair,467.58,2,0.0,27.58,2026,May
CA-2024-150756,2024-07-23,2024-07-26,Second Class,CUST-80270,Consumer,United States,California City,California,West,PROD-FUR-5221,Furniture,Tables,Computer Desk,476.92,1,0.0,36.92,2024,July
CA-2024-190930,2024-07-25,2024-07-30,First Class,CUST-93822,Consumer,United States,New York City,New York,East,PROD-FUR-5719,Furniture,Bookcases,5-Shelf Bookcase,572.0,3,0.0,96.8,2024,July
CA-2025-934252,2025-03-26,2025-03-29,Standard Class,CUST-94597,Home Office,United States,Illinois City,Illinois,Central,PROD-FUR-1421,Furniture,Tables,Computer Desk,943.78,2,0.0,63.78,2025,March
CA-2025-853646,2025-08-07,2025-08-11,Same Day,CUST-78683,Home Office,United States,Washington City,Washington,West,PROD-FUR-1259,Furniture,Furnishings,Wall Clock,131.3,4,0.2,-9.5,2025,August
CA-2026-117882,2026-04-02,2026-04-05,Standard Class,CUST-54537,Corporate,United States,Colorado City,Colorado,West,PROD-FUR-7323,Furniture,Chairs,Executive Leather Chair,2168.46,9,0.1,188.46,2026,April
CA-2025-696285,2025-12-20,2025-12-25,Standard Class,CUST-88539,Corporate,United States,North Carolina City,North Carolina,South,PROD-OFF-1472,Office Supplies,Paper,Recycled Paper,13.67,1,0.0,2.42,2025,December
CA-2026-375369,2026-04-03,2026-04-08,Second Class,CUST-93401,Consumer,United States,Tennessee City,Tennessee,South,PROD-TEC-3297,Technology,Copiers,Color Laser Printer,2714.26,3,0.0,959.26,2026,April
CA-2023-823707,2023-08-04,2023-08-08,First Class,CUST-95256,Consumer,United States,Indiana City,Indiana,Central,PROD-OFF-5137,Office Supplies,Storage,File Cabinet,164.05,3,0.0,29.05,2023,August
CA-2024-594771,2024-10-22,2024-10-29,Standard Class,CUST-46189,Home Office,United States,Washington City,Washington,West,PROD-OFF-5025,Office Supplies,Storage,Plastic Storage Bin,40.28,1,0.3,-4.72,2024,October
CA-2026-166024,2026-04-16,2026-04-22,Standard Class,CUST-48036,Consumer,United States,Florida City,Florida,South,PROD-TEC-3152,Technology,Machines,Laminating Machine,1984.1,7,0.15,391.6,2026,April
CA-2024-715839,2024-10-11,2024-10-17,Standard Class,CUST-60974,Consumer,United States,California City,California,West,PROD-OFF-5887,Office Supplies,Appliances,Compact Refrigerator,232.37,3,0.4,-37.63,2024,October
CA-2025-307041,2025-01-12,2025-01-18,Second Class,CUST-32972,Consumer,United States,Indiana City,Indiana,Central,PROD-TEC-8424,Technology,Phones,Bluetooth Headset,684.28,2,0.15,164.28,2025,January
CA-2023-566966,2023-04-27,2023-04-29,Same Day,CUST-34520,Corporate,United States,Indiana City,Indiana,Central,PROD-FUR-3859,Furniture,Bookcases,Modular Shelving Unit,178.87,1,0.0,20.47,2023,April
CA-2024-685760,2024-04-13,2024-04-17,Standard Class,CUST-51704,Consumer,United States,Indiana City,Indiana,Central,PROD-FUR-9674,Furniture,Chairs,Mesh Task Chair,755.93,3,0.0,95.93,2024,April
CA-2023-941618,2023-06-01,2023-06-06,Standard Class,CUST-80904,Consumer,United States,North Carolina City,North Carolina,South,PROD-OFF-5760,Office Supplies,Appliances,Microwave,300.02,3,0.2,30.02,2023,June
CA-2024-368210,2024-12-15,2024-12-19,Second Class,CUST-52346,Consumer,United States,Georgia City,Georgia,South,PROD-OFF-4423,Office Supplies,Paper,Premium A4 Copy Paper,79.42,6,0.1,11.92,2024,December
CA-2023-743300,2023-03-18,2023-03-22,Standard Class,CUST-93576,Home Office,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-7722,Office Supplies,Appliances,Microwave,342.26,3,0.0,72.26,2023,March
CA-2025-211045,2025-09-30,2025-10-04,Standard Class,CUST-16393,Home Office,United States,Georgia City,Georgia,South,PROD-FUR-8734,Furniture,Tables,Conference Table,3690.15,7,0.0,610.15,2025,September
CA-2025-693465,2025-02-02,2025-02-05,Standard Class,CUST-24602,Corporate,United States,Virginia City,Virginia,South,PROD-OFF-5479,Office Supplies,Art,Whiteboard Markers,53.42,3,0.15,8.42,2025,February
CA-2025-452265,2025-11-08,2025-11-10,First Class,CUST-13543,Corporate,United States,Arizona City,Arizona,West,PROD-OFF-3643,Office Supplies,Art,Sketchbook,13.01,1,0.3,-1.99,2025,November
CA-2025-352669,2025-01-13,2025-01-15,Standard Class,CUST-97581,Home Office,United States,Indiana City,Indiana,Central,PROD-OFF-2354,Office Supplies,Binders,3-Ring Binder,15.1,2,0.0,3.1,2025,January
CA-2025-163073,2025-03-26,2025-03-30,Second Class,CUST-46855,Corporate,United States,Tennessee City,Tennessee,South,PROD-TEC-6363,Technology,Accessories,USB-C Hub,408.91,7,0.2,44.91,2025,March
CA-2024-164442,2024-11-15,2024-11-20,Standard Class,CUST-33043,Corporate,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-6491,Office Supplies,Paper,Recycled Paper,30.55,3,0.3,-3.2,2024,November
CA-2023-406600,2023-09-05,2023-09-09,First Class,CUST-99100,Consumer,United States,Ohio City,Ohio,East,PROD-TEC-8968,Technology,Phones,VoIP Desk Phone,229.22,1,0.4,-30.78,2023,September
CA-2024-141274,2024-01-02,2024-01-06,First Class,CUST-46380,Consumer,United States,Illinois City,Illinois,Central,PROD-TEC-1167,Technology,Phones,Wireless Phone Charger,1812.64,5,0.0,512.64,2024,January
CA-2025-140721,2025-02-02,2025-02-08,Standard Class,CUST-48718,Consumer,United States,Washington City,Washington,West,PROD-TEC-3023,Technology,Copiers,Color Laser Printer,3979.01,7,0.4,-115.99,2025,February
CA-2024-906696,2024-12-22,2024-12-27,First Class,CUST-46069,Consumer,United States,Florida City,Florida,South,PROD-OFF-3542,Office Supplies,Paper,Cardstock Paper,27.89,2,0.0,5.39,2024,December
CA-2026-990514,2026-04-12,2026-04-16,Second Class,CUST-29121,Consumer,United States,Georgia City,Georgia,South,PROD-OFF-7440,Office Supplies,Paper,Premium A4 Copy Paper,76.94,5,0.0,20.69,2026,April
CA-2025-973621,2025-11-12,2025-11-16,Standard Class,CUST-58797,Corporate,United States,Ohio City,Ohio,East,PROD-TEC-6424,Technology,Phones,VoIP Desk Phone,422.39,1,0.0,162.39,2025,November
CA-2024-139459,2024-12-18,2024-12-23,Standard Class,CUST-95916,Corporate,United States,Minnesota City,Minnesota,Central,PROD-TEC-9482,Technology,Machines,Paper Shredder,683.52,2,0.1,228.52,2024,December
CA-2023-605818,2023-03-11,2023-03-17,Second Class,CUST-17045,Consumer,United States,Arizona City,Arizona,West,PROD-TEC-2845,Technology,Copiers,All-in-One Copier,987.9,1,0.0,402.9,2023,March
CA-2025-389142,2025-07-12,2025-07-19,Standard Class,CUST-59615,Corporate,United States,Massachusetts City,Massachusetts,East,PROD-OFF-3815,Office Supplies,Paper,Premium A4 Copy Paper,153.97,10,0.0,41.47,2025,July
CA-2023-286963,2023-11-10,2023-11-16,Second Class,CUST-13468,Consumer,United States,Oregon City,Oregon,West,PROD-TEC-3984,Technology,Phones,Bluetooth Headset,835.44,2,0.0,315.44,2023,November
CA-2025-895754,2025-05-17,2025-05-19,Standard Class,CUST-23264,Corporate,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-7776,Office Supplies,Storage,Cardboard Storage Box,116.29,2,0.0,26.29,2025,May
CA-2024-279586,2024-08-11,2024-08-16,Second Class,CUST-12482,Corporate,United States,New Jersey City,New Jersey,East,PROD-TEC-4733,Technology,Phones,Smartphone X,4152.02,10,0.0,1552.02,2024,August
CA-2024-452401,2024-01-31,2024-02-03,Standard Class,CUST-55311,Consumer,United States,Florida City,Florida,South,PROD-OFF-7214,Office Supplies,Paper,Cardstock Paper,55.81,5,0.3,-0.44,2024,January
CA-2024-802105,2024-11-29,2024-12-02,Standard Class,CUST-28610,Consumer,United States,Georgia City,Georgia,South,PROD-FUR-8546,Furniture,Chairs,Mesh Task Chair,482.62,2,0.1,42.62,2024,November
